tetrad#	chr#	pos(bp)	co_type	chromatids	GCasso_tract_len	GCasso_marker#	#GCasso	snp_start_out	snp_start_in	snp_end_in	snp_end_out
42	7	839940.5	0	[2, 3]	0	0	0	815725	864156	815725	864156
42	7	28115.0	0	[2, 4]	0	0	0	17205	39025	17205	39025
42	7	349144.75	1	[2, 4]	2880.5	2	1	346865	348544	348865	352305
42	7	872072.0	1	[1, 4]	2574.0	10	1	872729	873989	870508	871062
42	7	403282.25	1	[2, 3]	6371.5	12	1	399748	400445	406239	406697
42	7	220494.0	0	[2, 4]	0	0	0	218906	222082	218906	222082
42	7	246207.0	0	[2, 4]	0	0	0	222178	270236	222178	270236
42	7	769122.5	0	[2, 3]	0	0	0	754736	783509	754736	783509
42	7	585214.0	1	[2, 3]	723.0	5	1	584789	584916	585069	586082
42	8	439797.25	1	[2, 4]	1871.5	10	1	438572	439151	440319	441147
42	8	563961.5	0	[1, 4]	0	0	0	563237	564686	563237	564686
42	8	124922.25	1	[2, 3]	16395.5	2	1	116459	116990	118236	148004
42	8	35548.5	0	[1, 2]	0	0	0	16824	54273	16824	54273
42	8	503415.75	1	[3, 4]	5303.5	1	1	500358	501170	501170	510965
42	9	406238.25	1	[3, 4]	1341.5	2	1	406117	407701	405171	405964
42	9	336531.5	0	[2, 3]	0	0	0	315334	357729	315334	357729
42	9	135327.0	0	[1, 4]	0	0	0	134428	136226	134428	136226
42	10	205754.0	0	[2, 3]	0	0	0	205365	206143	205365	206143
42	10	666191.0	1	[2, 4]	618.0	1	1	665831	665933	665933	667067
42	10	282984.0	1	[2, 3]	36.0	2	1	282979	283025	282959	282973
42	10	112519.0	0	[2, 3]	0	0	0	102094	122944	102094	122944
42	10	511633.5	0	[1, 2]	0	0	0	510900	512367	510900	512367
42	10	526509.5	1	[1, 3]	2329.0	2	1	525051	525639	526152	529196
42	10	965601.0	0	[3, 4]	0	0	0	964465	966737	964465	966737
42	11	510105.5	1	[2, 3]	1326.0	4	1	508911	509974	510520	511017
42	11	312594.75	1	[2, 3]	5411.5	30	1	309057	310721	312725	317876
42	11	213232.5	1	[2, 3]	1482.0	1	1	213351	214596	211632	213351
42	11	533618.5	0	[2, 3]	0	0	0	530118	537119	530118	537119
42	12	76631.5	0	[3, 4]	0	0	0	76455	76808	76455	76808
42	12	7167.0	0	[1, 2]	0	0	0	6301	8033	6301	8033
42	12	277493.5	1	[2, 3]	692.0	8	1	277389	278290	277100	277195
42	12	326967.25	1	[2, 4]	1533.5	12	1	326073	326328	326956	328512
42	13	136112.0	0	[1, 3]	0	0	0	103864	168360	103864	168360
42	13	458314.5	0	[1, 2]	0	0	0	425180	491449	425180	491449
42	13	182639.5	0	[1, 4]	0	0	0	170184	195095	170184	195095
42	13	655806.5	0	[2, 4]	0	0	0	643417	668196	643417	668196
42	13	840848.5	1	[2, 4]	2279.0	5	1	841376	842600	839113	840305
42	13	286177.5	5	[2, 3]	0	0	0	271896	300459	271896	300459
42	13	286177.5	5	[4, 1]	0	0	0	271896	300459	271896	300459
42	14	703110.0	0	[1, 4]	0	0	0	697751	708469	697751	708469
42	14	716575.25	1	[2, 4]	3987.5	2	1	713032	716131	716132	721006
42	14	215864.25	1	[2, 3]	9122.5	17	1	211869	228982	211114	211492
42	15	204433.5	1	[1, 4]	1903.0	3	1	202455	204509	204645	206125
42	15	693709.5	1	[1, 2]	3258.0	7	1	694735	695942	691627	692534
42	15	544394.25	1	[1, 2]	1186.5	4	1	543390	544212	544963	545012
42	15	733275.0	0	[1, 2]	0	0	0	710652	755898	710652	755898
42	15	133120.0	0	[1, 4]	0	0	0	132423	133817	132423	133817
42	16	490834.5	0	[3, 4]	0	0	0	471074	510595	471074	510595
42	16	605377.0	0	[2, 3]	0	0	0	579217	631537	579217	631537
42	16	225921.0	0	[1, 2]	0	0	0	225183	226659	225183	226659
42	16	82872.0	0	[1, 4]	0	0	0	82655	83089	82655	83089
42	16	819239.0	0	[1, 4]	0	0	0	817518	820960	817518	820960
42	16	26576.5	5	[3, 1]	0	0	0	22336	30817	22336	30817
42	16	26576.5	5	[4, 2]	0	0	0	22336	30817	22336	30817
43	1	159063.5	0	[3, 4]	0	0	0	157129	160998	157129	160998
43	1	35255.5	0	[3, 4]	0	0	0	31848	38663	31848	38663
43	2	184503.5	0	[1, 2]	0	0	0	183212	185795	183212	185795
43	2	1177387.5	0	[1, 3]	0	0	0	1121925	1232850	1121925	1232850
43	2	1268212.0	0	[2, 4]	0	0	0	1265288	1271136	1265288	1271136
43	2	514047.0	0	[3, 4]	0	0	0	491652	536442	491652	536442
43	3	123271.0	0	[1, 4]	0	0	0	122625	123917	122625	123917
43	3	219548.5	5	[4, 2]	0	0	0	215414	223683	215414	223683
43	3	219548.5	5	[3, 1]	0	0	0	215414	223683	215414	223683
43	4	728118.0	0	[1, 3]	0	0	0	715626	740610	715626	740610
43	4	631511.0	0	[3, 4]	0	0	0	588239	674783	588239	674783
43	4	859554.5	0	[1, 4]	0	0	0	853456	865653	853456	865653
43	4	47468.5	0	[2, 3]	0	0	0	47032	47905	47032	47905
43	5	96877.0	0	[2, 3]	0	0	0	86837	106917	86837	106917
43	5	326839.0	0	[1, 3]	0	0	0	310053	343625	310053	343625
43	5	406702.5	0	[1, 3]	0	0	0	380025	433380	380025	433380
43	5	198952.0	0	[3, 4]	0	0	0	169099	228805	169099	228805
43	6	173061.0	0	[1, 2]	0	0	0	153304	192818	153304	192818
43	6	286627.25	1	[1, 2]	3528.5	13	1	283670	286056	287876	288907
43	7	557846.5	0	[1, 2]	0	0	0	552088	563605	552088	563605
43	7	394679.0	0	[2, 3]	0	0	0	394241	395117	394241	395117
43	7	656242.5	0	[1, 2]	0	0	0	656007	656478	656007	656478
43	7	943522.75	1	[2, 3]	1979.5	3	1	944457	944568	941482	943584
43	8	647047.25	1	[1, 2]	16653.5	1	1	638471	638970	638970	671778
43	8	186192.0	1	[3, 4]	757.0	5	1	186348	186793	185719	185908
43	8	70611.5	0	[1, 4]	0	0	0	69987	71236	69987	71236
43	8	502013.75	1	[1, 4]	8229.5	9	1	501292	510965	496866	498932
43	8	265197.0	0	[1, 3]	0	0	0	252158	278236	252158	278236
43	9	370871.5	1	[1, 2]	4522.0	25	1	373112	373153	368118	369103
43	9	150079.0	1	[1, 2]	706.0	5	1	150046	150818	149556	149896
43	10	757573.0	1	[1, 2]	1849.0	25	1	758194	758801	756550	756747
43	10	530224.0	0	[2, 3]	0	0	0	530170	530278	530170	530278
43	10	954411.0	0	[3, 4]	0	0	0	945381	963441	945381	963441
43	10	456550.0	0	[2, 3]	0	0	0	430442	482658	430442	482658
43	10	112519.0	0	[1, 2]	0	0	0	102094	122944	102094	122944
43	11	408879.5	0	[2, 3]	0	0	0	381880	435879	381880	435879
43	11	467843.0	0	[2, 3]	0	0	0	435879	499807	435879	499807
43	11	149876.5	0	[2, 4]	0	0	0	142031	157722	142031	157722
43	12	24192.5	0	[2, 3]	0	0	0	8033	40352	8033	40352
43	13	6415.0	0	[1, 3]	0	0	0	2282	10548	2282	10548
43	13	655806.5	0	[1, 4]	0	0	0	643417	668196	643417	668196
43	13	770893.0	0	[1, 4]	0	0	0	753129	788657	753129	788657
43	13	832449.5	0	[1, 2]	0	0	0	831947	832952	831947	832952
43	13	182639.5	0	[1, 4]	0	0	0	170184	195095	170184	195095
43	14	220425.5	0	[1, 4]	0	0	0	211869	228982	211869	228982
43	14	644531.0	0	[2, 3]	0	0	0	644305	644757	644305	644757
43	15	701794.0	8	[1, 3]	5604.0	22	1	704220	704972	698302	699682
43	15	317086.0	1	[1, 4]	552.0	2	1	316321	317299	317301	317423
43	16	861132.5	0	[2, 4]	0	0	0	859290	862975	859290	862975
43	16	467480.0	0	[2, 3]	0	0	0	466943	468017	466943	468017
43	16	536574.0	0	[1, 4]	0	0	0	535024	538124	535024	538124
43	16	182993.0	0	[2, 3]	0	0	0	141202	224784	141202	224784
43	16	435004.0	1	[2, 3]	4530.0	35	1	430738	434740	436996	437542
43	16	651516.5	0	[3, 4]	0	0	0	648495	654538	648495	654538
43	16	26576.5	0	[2, 3]	0	0	0	22336	30817	22336	30817
44	1	51545.0	0	[3, 4]	0	0	0	39521	63569	39521	63569
44	1	159063.5	0	[1, 3]	0	0	0	157129	160998	157129	160998
44	1	107564.25	4	[1, 4]	2817.5	9	0	105582	106729	109453	110031
44	2	561320.0	1	[2, 3]	6767.0	4	1	564290	565117	552042	563831
44	2	1248285.5	0	[1, 2]	0	0	0	1232850	1263721	1232850	1263721
44	2	1268212.0	0	[3, 4]	0	0	0	1265288	1271136	1265288	1271136
44	2	841718.0	0	[2, 3]	0	0	0	833641	849795	833641	849795
44	2	285981.0	0	[2, 3]	0	0	0	280750	291212	280750	291212
44	3	220015.0	5	[4, 2]	0	0	0	216347	223683	216347	223683
44	3	220015.0	5	[1, 3]	0	0	0	216347	223683	216347	223683
44	3	147102.5	0	[1, 3]	0	0	0	136109	158096	136109	158096
44	4	808451.75	1	[1, 4]	1582.5	8	1	807443	807878	808955	809531
44	4	417092.5	0	[1, 4]	0	0	0	415481	418704	415481	418704
44	5	406702.5	0	[1, 4]	0	0	0	380025	433380	380025	433380
44	5	39348.0	1	[1, 3]	11097.0	2	1	23243	44356	44513	45280
44	5	256182.5	0	[1, 4]	0	0	0	254838	257527	254838	257527
44	6	188137.5	4	[1, 2]	30153.0	16	0	153304	192818	209219	221099
44	6	418158.0	0	[3, 4]	0	0	0	390766	445550	390766	445550
44	6	146546.5	0	[1, 3]	0	0	0	145271	147822	145271	147822
44	6	236990.0	0	[3, 4]	0	0	0	235764	238216	235764	238216
44	6	389965.5	0	[1, 2]	0	0	0	389165	390766	389165	390766
44	7	967323.0	4	[2, 3]	4154.0	17	0	964908	965584	969469	970960
44	7	246207.0	0	[1, 4]	0	0	0	222178	270236	222178	270236
44	7	769122.5	0	[3, 4]	0	0	0	754736	783509	754736	783509
44	7	839940.5	0	[2, 4]	0	0	0	815725	864156	815725	864156
44	7	557846.5	0	[1, 4]	0	0	0	552088	563605	552088	563605
44	8	125366.5	1	[2, 4]	15507.0	1	1	116990	118236	118236	148004
44	8	55542.5	0	[1, 3]	0	0	0	55379	55706	55379	55706
44	8	455088.5	0	[3, 4]	0	0	0	454609	455568	454609	455568
44	8	779750.5	0	[1, 2]	0	0	0	778944	780557	778944	780557
44	8	231745.25	1	[3, 4]	718.5	2	1	231075	231697	231733	232476
44	9	336531.5	0	[2, 4]	0	0	0	315334	357729	315334	357729
44	9	262743.0	1	[3, 4]	113.0	2	1	262587	262786	262789	262810
44	9	57044.0	0	[1, 4]	0	0	0	37580	76508	37580	76508
44	10	527674.0	2	[3, 4]	3194.0	0	0	526152	529196	526152	529196
44	10	831668.5	0	[1, 2]	0	0	0	830880	832457	830880	832457
44	10	884005.5	0	[2, 3]	0	0	0	883713	884298	883713	884298
44	10	98848.0	0	[1, 4]	0	0	0	95602	102094	95602	102094
44	10	232335.0	1	[2, 3]	2242.0	2	1	231775	235137	231176	231252
44	11	408879.5	0	[2, 4]	0	0	0	381880	435879	381880	435879
44	11	66023.5	0	[2, 3]	0	0	0	49580	82467	49580	82467
44	11	225299.0	0	[2, 3]	0	0	0	217474	233124	217474	233124
44	11	351847.5	0	[1, 3]	0	0	0	350663	353032	350663	353032
44	12	58317.0	0	[2, 3]	0	0	0	44718	71916	44718	71916
44	13	364705.5	0	[2, 4]	0	0	0	331735	397676	331735	397676
44	13	205454.0	0	[1, 3]	0	0	0	195095	215813	195095	215813
44	13	19712.75	1	[2, 4]	2652.5	2	1	20224	21854	17014	19759
44	13	704721.0	0	[2, 3]	0	0	0	668196	741246	668196	741246
44	13	458314.5	0	[1, 3]	0	0	0	425180	491449	425180	491449
44	14	232697.5	0	[2, 3]	0	0	0	229517	235878	229517	235878
44	14	649247.75	1	[1, 3]	3240.5	3	1	646967	648288	649153	652583
44	15	451263.0	0	[3, 4]	0	0	0	435311	467215	435311	467215
44	15	357667.5	0	[1, 3]	0	0	0	349233	366102	349233	366102
44	15	238512.0	0	[1, 3]	0	0	0	237994	239030	237994	239030
44	15	733275.0	0	[3, 4]	0	0	0	710652	755898	710652	755898
44	15	40559.5	0	[1, 2]	0	0	0	18940	62179	18940	62179
44	16	787193.5	0	[3, 4]	0	0	0	760033	814354	760033	814354
44	16	182993.0	0	[3, 4]	0	0	0	141202	224784	141202	224784
44	16	490834.5	0	[1, 3]	0	0	0	471074	510595	471074	510595
44	16	66613.5	0	[2, 3]	0	0	0	51428	81799	51428	81799
44	16	26576.5	0	[2, 4]	0	0	0	22336	30817	22336	30817
44	16	651516.5	0	[2, 4]	0	0	0	648495	654538	648495	654538
45	1	166448.0	0	[1, 4]	0	0	0	166087	166809	166087	166809
45	1	159063.5	0	[1, 4]	0	0	0	157129	160998	157129	160998
45	2	514047.0	0	[3, 4]	0	0	0	491652	536442	491652	536442
45	2	1268212.0	5	[1, 4]	0	0	0	1265288	1271136	1265288	1271136
45	2	1268212.0	5	[2, 3]	0	0	0	1265288	1271136	1265288	1271136
45	2	139160.5	0	[2, 3]	0	0	0	138562	139759	138562	139759
45	2	42827.5	0	[2, 3]	0	0	0	42290	43365	42290	43365
45	2	1177387.5	0	[2, 3]	0	0	0	1121925	1232850	1121925	1232850
45	2	827316.0	0	[1, 2]	0	0	0	820991	833641	820991	833641
45	3	220015.0	0	[3, 4]	0	0	0	216347	223683	216347	223683
45	3	204807.5	1	[1, 4]	5317.0	3	1	197092	207206	207403	207529
45	3	130499.5	0	[1, 4]	0	0	0	124890	136109	124890	136109
45	4	397902.0	0	[3, 4]	0	0	0	380323	415481	380323	415481
45	4	298529.0	0	[3, 4]	0	0	0	298124	298934	298124	298934
45	4	631511.0	0	[3, 4]	0	0	0	588239	674783	588239	674783
45	4	859554.5	0	[1, 3]	0	0	0	853456	865653	853456	865653
45	4	121971.5	0	[2, 3]	0	0	0	121191	122752	121191	122752
45	5	96877.0	0	[1, 2]	0	0	0	86837	106917	86837	106917
45	5	326839.0	0	[2, 4]	0	0	0	310053	343625	310053	343625
45	5	235684.0	0	[2, 4]	0	0	0	228805	242563	228805	242563
45	5	467590.0	0	[1, 2]	0	0	0	465856	469324	465856	469324
45	5	198952.0	0	[1, 2]	0	0	0	169099	228805	169099	228805
45	6	314072.25	1	[2, 3]	1734.5	1	1	314710	315169	311700	314710
45	6	418158.0	5	[3, 4]	0	0	0	390766	445550	390766	445550
45	6	418158.0	5	[1, 2]	0	0	0	390766	445550	390766	445550
45	6	228533.0	0	[2, 3]	0	0	0	227282	229784	227282	229784
45	6	44467.25	1	[2, 3]	13033.5	702	1	50966	51002	37934	37967
45	7	419076.0	0	[2, 3]	0	0	0	418341	419811	418341	419811
45	7	769122.5	0	[3, 4]	0	0	0	754736	783509	754736	783509
45	7	275056.5	0	[2, 3]	0	0	0	273918	276195	273918	276195
45	7	1005485.5	0	[1, 2]	0	0	0	1005017	1005954	1005017	1005954
45	8	95399.5	1	[3, 4]	2241.0	7	1	93358	95200	95924	97116
45	8	576174.5	3	[1, 2]	6272.0	22	1	579035	579586	571755	574322
45	8	133120.0	0	[2, 3]	0	0	0	118236	148004	118236	148004
45	8	440447.0	1	[2, 4]	572.0	2	1	440319	441147	440095	440227
45	9	361767.5	0	[3, 4]	0	0	0	358226	365309	358226	365309
45	10	579698.25	1	[1, 2]	176.5	1	1	579522	579698	579698	579875
45	10	756563.0	1	[1, 2]	3869.0	47	1	758194	758801	754468	754789
45	10	456550.0	0	[1, 3]	0	0	0	430442	482658	430442	482658
45	10	112519.0	0	[1, 4]	0	0	0	102094	122944	102094	122944
45	10	909901.25	1	[2, 3]	1219.5	2	1	909988	911034	908738	909845
45	10	166205.5	0	[1, 4]	0	0	0	166069	166342	166069	166342
45	10	844364.75	1	[1, 3]	2236.5	2	1	842217	844276	844522	846444
45	11	579057.0	1	[1, 4]	1048.0	1	1	579270	579892	577796	579270
45	11	467843.0	0	[1, 4]	0	0	0	435879	499807	435879	499807
45	11	248288.0	1	[3, 4]	512.0	2	1	247961	248103	248409	248679
45	11	43263.0	0	[1, 3]	0	0	0	36946	49580	36946	49580
45	12	86511.75	1	[3, 4]	6626.5	1	1	89589	90061	76808	89589
45	12	381246.5	0	[1, 4]	0	0	0	381010	381483	381010	381483
45	13	311942.5	1	[3, 4]	738.0	7	1	311509	311638	312045	312578
45	13	519704.5	1	[1, 2]	1938.0	1	1	518260	519211	519211	522136
45	13	364705.5	0	[3, 4]	0	0	0	331735	397676	331735	397676
45	13	747724.0	0	[2, 3]	0	0	0	742476	752972	742476	752972
45	13	885275.75	1	[2, 3]	1292.5	3	1	883727	885532	885888	885956
45	13	205454.0	0	[1, 2]	0	0	0	195095	215813	195095	215813
45	13	704721.0	0	[1, 3]	0	0	0	668196	741246	668196	741246
45	14	703110.0	0	[2, 4]	0	0	0	697751	708469	697751	708469
45	14	93823.0	0	[2, 4]	0	0	0	85509	102137	85509	102137
45	14	155076.75	1	[1, 3]	1701.5	9	1	155321	156534	154085	154367
45	14	668713.5	0	[1, 4]	0	0	0	668252	669175	668252	669175
45	14	536881.25	1	[2, 3]	1652.5	108	1	536046	536064	537651	537764
45	15	626783.0	0	[1, 4]	0	0	0	625831	627735	625831	627735
45	15	100764.0	0	[1, 3]	0	0	0	99867	101661	99867	101661
45	15	451263.0	0	[2, 4]	0	0	0	435311	467215	435311	467215
45	15	357667.5	0	[1, 2]	0	0	0	349233	366102	349233	366102
45	15	258647.75	1	[1, 2]	1477.5	4	1	258878	259895	257437	258381
45	16	787193.5	0	[1, 3]	0	0	0	760033	814354	760033	814354
45	16	345928.75	4	[2, 4]	5196.5	11	0	340666	345995	348976	350142
45	16	839294.0	0	[1, 3]	0	0	0	837846	840742	837846	840742
45	16	713568.0	0	[1, 4]	0	0	0	712398	714738	712398	714738
45	16	66613.5	0	[2, 4]	0	0	0	51428	81799	51428	81799
45	16	393673.0	0	[3, 4]	0	0	0	393524	393822	393524	393822
46	1	51545.0	0	[1, 3]	0	0	0	39521	63569	39521	63569
46	1	157983.25	1	[1, 3]	2160.5	1	1	157129	160998	156677	157129
46	2	772840.0	0	[1, 4]	0	0	0	732451	813229	732451	813229
46	2	1248285.5	0	[1, 4]	0	0	0	1232850	1263721	1232850	1263721
46	2	426568.5	0	[2, 4]	0	0	0	425742	427395	425742	427395
46	2	675766.5	0	[3, 4]	0	0	0	655701	695832	655701	695832
46	2	561608.5	1	[2, 4]	7344.0	5	1	565117	565444	552042	563831
46	2	1268212.0	0	[2, 3]	0	0	0	1265288	1271136	1265288	1271136
46	2	1016789.0	0	[1, 4]	0	0	0	1015884	1017694	1015884	1017694
46	3	123271.0	0	[2, 4]	0	0	0	122625	123917	122625	123917
46	3	147102.5	0	[2, 4]	0	0	0	136109	158096	136109	158096
46	3	220015.0	0	[1, 2]	0	0	0	216347	223683	216347	223683
46	4	695204.5	0	[2, 3]	0	0	0	674783	715626	674783	715626
46	4	122803.5	1	[1, 4]	1664.0	3	1	123310	123961	121191	122752
46	4	301250.0	1	[3, 4]	327.0	1	1	301007	301166	301166	301661
46	4	294457.5	1	[2, 3]	1753.0	2	1	293434	293728	294655	296013
46	4	479394.5	0	[2, 4]	0	0	0	418704	540085	418704	540085
46	5	326839.0	0	[1, 4]	0	0	0	310053	343625	310053	343625
46	5	434679.5	0	[2, 4]	0	0	0	434555	434804	434555	434804
46	5	513177.0	1	[2, 4]	3773.0	2	1	509373	513208	513217	516910
46	5	198952.0	0	[1, 2]	0	0	0	169099	228805	169099	228805
46	6	71268.5	1	[2, 4]	5062.0	1	1	67728	69747	69747	77852
46	6	358867.5	0	[2, 4]	0	0	0	358469	359266	358469	359266
46	7	587054.25	1	[1, 3]	1031.5	1	1	586980	588160	586097	586980
46	7	927697.0	0	[3, 4]	0	0	0	927316	928078	927316	928078
46	7	802909.75	1	[2, 3]	870.5	1	1	801863	803086	803086	803604
46	7	10884.5	0	[2, 4]	0	0	0	4564	17205	4564	17205
46	7	965836.75	1	[1, 3]	2747.5	14	1	966887	967534	964254	964672
46	8	213434.0	0	[3, 4]	0	0	0	207629	219239	207629	219239
46	8	271957.25	1	[3, 4]	13520.5	1	1	278236	279199	252158	278236
46	8	610244.5	0	[1, 3]	0	0	0	586988	633501	586988	633501
46	8	69180.75	1	[2, 4]	5095.5	14	1	71385	72072	65658	67608
46	8	426063.0	0	[2, 4]	0	0	0	416468	435658	416468	435658
46	9	261026.0	1	[2, 4]	4594.0	201	1	263272	263374	258720	258738
46	10	214605.0	0	[1, 2]	0	0	0	213029	216181	213029	216181
46	10	629729.0	0	[1, 3]	0	0	0	604722	654736	604722	654736
46	10	112519.0	0	[1, 3]	0	0	0	102094	122944	102094	122944
46	10	996170.5	0	[1, 4]	0	0	0	985767	1006574	985767	1006574
46	10	426209.5	1	[2, 3]	3498.0	209	1	424451	424470	427954	427963
46	10	868767.0	0	[1, 2]	0	0	0	867894	869640	867894	869640
46	11	66023.5	0	[1, 2]	0	0	0	49580	82467	49580	82467
46	11	467843.0	0	[1, 3]	0	0	0	435879	499807	435879	499807
46	11	554017.5	0	[2, 3]	0	0	0	542329	565706	542329	565706
46	11	164564.0	8	[3, 4]	1088.0	1	1	164442	165774	163598	164442
46	12	24192.5	0	[2, 4]	0	0	0	8033	40352	8033	40352
46	12	173546.5	0	[3, 4]	0	0	0	145781	201312	145781	201312
46	13	364705.5	0	[1, 3]	0	0	0	331735	397676	331735	397676
46	13	704721.0	0	[1, 4]	0	0	0	668196	741246	668196	741246
46	13	136112.0	0	[1, 3]	0	0	0	103864	168360	103864	168360
46	14	718569.0	0	[2, 4]	0	0	0	716132	721006	716132	721006
46	14	654031.5	1	[1, 3]	801.0	1	1	654004	654860	653258	654004
46	15	163216.5	2	[1, 3]	27865.0	0	0	136222	190211	136222	190211
46	15	65491.0	1	[2, 4]	2681.0	2	1	63671	64630	64751	68912
46	15	582741.75	1	[2, 3]	2332.5	10	1	583460	584356	580941	582210
46	15	705764.25	1	[1, 4]	2336.5	24	1	704220	704972	706648	707217
46	15	404218.75	1	[1, 3]	116.5	10	1	404158	404163	404262	404292
46	15	680495.5	0	[1, 4]	0	0	0	670632	690359	670632	690359
46	16	40533.0	0	[1, 4]	0	0	0	31079	49987	31079	49987
46	16	787193.5	0	[1, 2]	0	0	0	760033	814354	760033	814354
46	16	605377.0	0	[3, 4]	0	0	0	579217	631537	579217	631537
46	16	461305.0	0	[3, 4]	0	0	0	456570	466040	456570	466040
46	16	26576.5	0	[3, 4]	0	0	0	22336	30817	22336	30817
46	16	89256.5	0	[2, 3]	0	0	0	83089	95424	83089	95424
47	1	82543.5	1	[1, 4]	14342.0	19	1	89307	90122	65090	85655
47	1	156170.25	1	[2, 3]	5786.5	26	1	152849	153705	157129	160998
47	2	772840.0	0	[1, 4]	0	0	0	732451	813229	732451	813229
47	2	457220.0	0	[2, 4]	0	0	0	457006	457434	457006	457434
47	2	564703.5	0	[3, 4]	0	0	0	564290	565117	564290	565117
47	2	817110.0	0	[2, 3]	0	0	0	813229	820991	813229	820991
47	2	184503.5	0	[1, 3]	0	0	0	183212	185795	183212	185795
47	2	1268212.0	0	[3, 4]	0	0	0	1265288	1271136	1265288	1271136
47	3	220015.0	5	[1, 3]	0	0	0	216347	223683	216347	223683
47	3	220015.0	5	[4, 2]	0	0	0	216347	223683	216347	223683
47	3	273493.5	0	[2, 4]	0	0	0	263055	283932	263055	283932
47	3	147102.5	0	[1, 3]	0	0	0	136109	158096	136109	158096
47	4	795983.0	0	[3, 4]	0	0	0	794796	797170	794796	797170
47	4	479394.5	0	[2, 4]	0	0	0	418704	540085	418704	540085
47	4	212913.75	1	[3, 4]	3226.5	5	1	212151	216903	210951	211650
47	4	631511.0	0	[1, 2]	0	0	0	588239	674783	588239	674783
47	4	32377.5	0	[1, 2]	0	0	0	24844	39911	24844	39911
47	4	361983.5	0	[1, 4]	0	0	0	348076	375891	348076	375891
47	5	33799.5	0	[1, 3]	0	0	0	23243	44356	23243	44356
47	5	440696.5	0	[2, 4]	0	0	0	440502	440891	440502	440891
47	5	304753.0	1	[2, 3]	4985.0	2	1	306827	307664	297706	306815
47	5	198952.0	0	[2, 3]	0	0	0	169099	228805	169099	228805
47	6	173061.0	0	[2, 3]	0	0	0	153304	192818	153304	192818
47	6	73799.5	0	[2, 3]	0	0	0	69747	77852	69747	77852
47	7	195288.5	0	[1, 2]	0	0	0	194792	195785	194792	195785
47	7	839940.5	0	[1, 4]	0	0	0	815725	864156	815725	864156
47	7	945360.5	0	[2, 3]	0	0	0	944745	945976	944745	945976
47	7	404759.5	0	[1, 3]	0	0	0	403809	405710	403809	405710
47	8	133120.0	0	[2, 3]	0	0	0	118236	148004	118236	148004
47	8	341534.5	0	[1, 3]	0	0	0	340650	342419	340650	342419
47	8	497899.0	0	[1, 4]	0	0	0	496866	498932	496866	498932
47	8	241913.5	1	[1, 2]	310.0	1	1	242000	242137	241517	242000
47	8	712449.0	0	[1, 4]	0	0	0	710798	714100	710798	714100
47	9	336531.5	0	[2, 3]	0	0	0	315334	357729	315334	357729
47	9	57044.0	0	[1, 2]	0	0	0	37580	76508	37580	76508
47	10	522466.0	0	[1, 2]	0	0	0	521765	523167	521765	523167
47	10	98848.0	0	[2, 3]	0	0	0	95602	102094	95602	102094
47	10	282965.75	1	[1, 4]	285.5	11	1	282804	282842	283060	283157
47	11	66023.5	0	[2, 3]	0	0	0	49580	82467	49580	82467
47	11	570212.5	0	[1, 4]	0	0	0	566948	573477	566948	573477
47	12	72494.5	0	[2, 3]	0	0	0	71937	73052	71937	73052
47	13	182639.5	0	[2, 4]	0	0	0	170184	195095	170184	195095
47	13	615421.0	0	[2, 3]	0	0	0	587425	643417	587425	643417
47	13	842012.75	1	[2, 4]	4034.5	14	1	839113	840878	843808	844252
47	13	45884.5	1	[2, 4]	8186.0	455	1	41769	41814	49969	49986
47	13	326279.5	0	[1, 4]	0	0	0	325792	326767	325792	326767
47	14	38206.0	0	[2, 4]	0	0	0	37629	38783	37629	38783
47	14	99134.0	3	[2, 3]	10622.0	2	1	104082	104808	85509	102137
47	14	31260.0	1	[2, 4]	4527.0	8	1	27973	30020	33345	33702
47	14	56808.5	1	[3, 4]	2790.0	4	1	54237	56590	57603	58804
47	14	671635.0	0	[1, 3]	0	0	0	671011	672259	671011	672259
47	15	163216.5	0	[1, 3]	0	0	0	136222	190211	136222	190211
47	15	357667.5	0	[2, 4]	0	0	0	349233	366102	349233	366102
47	15	663398.0	0	[2, 4]	0	0	0	662343	664453	662343	664453
47	15	733275.0	0	[1, 3]	0	0	0	710652	755898	710652	755898
47	15	40559.5	0	[1, 2]	0	0	0	18940	62179	18940	62179
47	16	443884.0	0	[1, 4]	0	0	0	442314	445454	442314	445454
47	16	665280.0	0	[1, 3]	0	0	0	656031	674529	656031	674529
47	16	839294.0	0	[1, 3]	0	0	0	837846	840742	837846	840742
47	16	40533.0	0	[3, 4]	0	0	0	31079	49987	31079	49987
47	16	26576.5	5	[3, 4]	0	0	0	22336	30817	22336	30817
47	16	26576.5	5	[2, 1]	0	0	0	22336	30817	22336	30817
